word,word_length,by_word_count_guessed,by_word_count_missed,by_word_count_total,by_letter_count_guessed,by_letter_count_missed,by_letter_count_total
spontaneity,11,3,0,3,3,0,3
spontaneity's,13,2,0,2,3,0,3
spontaneous,11,3,1,4,3,1,4
spontaneously,13,2,0,2,2,0,2
spoof,5,4,2,6,4,2,6
spoof's,7,5,2,7,5,2,7
spoofed,7,6,2,8,6,1,7
spoofing,8,7,4,11,7,2,9
spoofs,6,4,4,8,4,2,6
spook,5,4,3,7,4,3,7
spook's,7,5,3,8,5,3,8
spooked,7,6,3,9,6,2,8
spookier,8,5,2,7,5,1,6
spookiest,9,6,1,7,6,1,7
spooking,8,7,5,12,7,3,10
spooks,6,4,5,9,4,3,7
spooky,6,4,3,7,3,4,7
spool,5,4,4,8,4,4,8
spool's,7,5,4,9,5,4,9
spooled,7,6,4,10,6,3,9
spooling,8,7,6,13,7,4,11
spools,6,4,6,10,4,4,8
spoon,5,4,5,9,4,5,9
spoon's,7,5,5,10,5,5,10
spoonbill,9,4,1,5,4,1,5
spoonbill's,11,3,3,6,2,1,3
spoonbills,10,2,2,4,4,2,6
spooned,7,6,5,11,6,4,10
spoonerism,10,4,0,4,2,1,3
spoonerism's,12,5,0,5,2,1,3
spoonerisms,11,4,0,4,2,1,3
spoonful,8,3,3,6,3,3,6
spoonful's,10,4,2,6,4,2,6
spoonfuls,9,3,2,5,2,3,5
spooning,8,6,0,6,6,1,7
spoons,6,4,7,11,4,5,9
spoonsful,9,2,2,4,2,2,4
spoor,5,3,6,9,3,6,9
spoor's,7,4,6,10,4,6,10
spoored,7,5,6,11,5,5,10
spooring,8,6,7,13,6,5,11
spoors,6,3,8,11,3,6,9
sporadic,8,5,0,5,4,2,6
sporadically,12,5,1,6,4,1,5
spore,5,5,5,10,5,5,10
spore's,7,5,4,9,5,4,9
spored,6,6,4,10,6,4,10
spores,6,5,4,9,5,4,9
sporing,7,7,4,11,7,4,11
sporran,7,4,3,7,5,2,7
sport,5,4,5,9,4,5,9
sport's,7,5,4,9,5,4,9
sported,7,6,5,11,6,4,10
sportier,8,5,1,6,4,3,7
sportiest,9,4,1,5,5,0,5
sporting,8,7,2,9,7,4,11
sportive,8,4,1,5,3,1,4
sports,6,4,6,10,4,5,9
sportscast,10,1,0,1,1,0,1
sportscast's,12,1,0,1,1,0,1
sportscaster,12,1,0,1,1,0,1
sportscaster's,14,1,0,1,1,0,1
sportscasters,13,1,0,1,1,0,1
sportscasting,13,1,0,1,1,0,1
sportscasts,11,1,0,1,1,0,1
sportsman,9,7,2,9,7,2,9
sportsman's,11,4,1,5,2,1,3
sportsmanlike,13,2,0,2,2,0,2
sportsmanship,13,4,0,4,2,0,2
sportsmanship's,15,4,0,4,2,0,2
sportsmen,9,7,1,8,7,0,7
sportswear,10,2,0,2,2,0,2
sportswear's,12,3,0,3,3,0,3
sportswoman,11,2,1,3,1,2,3
sportswoman's,13,3,1,4,1,2,3
sportswomen,11,3,0,3,3,0,3
sporty,6,4,3,7,4,3,7
spot,4,3,7,10,3,7,10
spot's,6,4,6,10,4,6,10
spotless,8,4,1,5,4,1,5
spotlessly,10,2,0,2,2,0,2
spotlessness,12,2,0,2,2,0,2
spotlessness's,14,4,0,4,2,0,2
spotlight,9,3,1,4,3,1,4
spotlight's,11,3,1,4,3,1,4
spotlighted,11,3,0,3,4,0,4
spotlighting,12,4,1,5,4,1,5
spotlights,10,3,2,5,3,2,5
spots,5,3,6,9,3,6,9
spotted,7,5,3,8,5,2,7
spotter,7,5,5,10,4,4,8
spotter's,9,6,3,9,5,2,7
spotters,8,5,3,8,4,3,7
spottier,8,6,2,8,6,1,7
spottiest,9,5,1,6,5,1,6
spottiness,10,6,0,6,5,0,5
spottiness's,12,7,0,7,6,0,6
spotting,8,6,2,8,6,3,9
spotty,6,4,5,9,4,5,9
spouse,6,3,3,6,3,3,6
spouse's,8,3,2,5,3,2,5
spouses,7,1,2,3,3,1,4
spout,5,4,5,9,4,5,9
spout's,7,5,6,11,5,6,11
spouted,7,6,4,10,6,3,9
spouting,8,7,2,9,7,4,11
spouts,6,4,6,10,4,5,9
sprain,6,6,1,7,4,2,6
sprain's,8,4,3,7,4,3,7
sprained,8,8,1,9,6,0,6
spraining,9,7,1,8,7,1,8
sprains,7,6,2,8,3,4,7
sprang,6,5,2,7,4,3,7
sprat,5,4,2,6,4,2,6
sprat's,7,5,2,7,5,2,7
sprats,6,5,2,7,5,1,6
sprawl,6,5,4,9,5,4,9
sprawl's,8,6,3,9,6,3,9
sprawled,8,7,3,10,6,1,7
sprawling,9,8,2,10,8,2,10
sprawls,7,5,4,9,5,4,9
spray,5,3,3,6,3,3,6
spray's,7,5,2,7,5,2,7
sprayed,7,6,1,7,6,1,7
sprayer,7,5,2,7,5,2,7
sprayer's,9,5,1,6,6,1,7
sprayers,8,4,0,4,5,0,5
spraying,8,7,1,8,7,2,9
sprays,6,4,3,7,4,2,6
spread,6,5,1,6,5,1,6
spread's,8,6,1,7,6,1,7
spreader,8,4,2,6,4,1,5
spreader's,10,5,0,5,4,0,4
spreaders,9,4,0,4,4,0,4
spreading,9,8,1,9,8,1,9
spreads,7,5,2,7,5,2,7
spreadsheet,11,2,0,2,2,0,2
spreadsheet's,13,3,0,3,2,0,2
spreadsheets,12,2,0,2,2,0,2
spree,5,3,1,4,3,1,4
spree's,7,3,1,4,4,1,5
spreed,6,4,1,5,3,2,5
spreeing,8,5,2,7,2,1,3
sprees,6,3,1,4,3,1,4
sprier,6,3,3,6,3,3,6
spriest,7,6,0,6,4,2,6
sprig,5,3,4,7,3,4,7
sprig's,7,4,4,8,4,4,8
sprightlier,11,3,0,3,3,1,4
sprightliest,12,3,0,3,2,0,2
sprightliness,13,3,0,3,2,0,2
sprightliness's,15,3,0,3,2,0,2
sprightly,9,2,2,4,2,2,4
sprigs,6,3,5,8,3,4,7
spring,6,6,4,10,6,4,10
spring's,8,5,3,8,6,3,9
springboard,11,3,0,3,2,1,3
springboard's,13,2,1,3,2,1,3
springboards,12,4,2,6,4,1,5
springier,9,7,0,7,7,0,7
springiest,10,5,0,5,5,0,5
springiness,11,3,0,3,3,0,3
springiness's,13,3,0,3,3,0,3
springing,9,6,1,7,6,1,7
springs,7,6,3,9,6,3,9
springtime,10,3,0,3,3,0,3
springtime's,12,4,1,5,3,1,4
springy,7,7,1,8,7,3,10
sprinkle,8,5,1,6,5,3,8
sprinkle's,10,5,2,7,5,2,7
sprinkled,9,6,2,8,4,2,6
sprinkler,9,5,1,6,4,1,5
sprinkler's,11,6,2,8,6,2,8
sprinklers,10,5,2,7,5,2,7
sprinkles,9,5,2,7,5,3,8
sprinkling,10,3,1,4,4,2,6
sprinkling's,12,3,2,5,2,2,4
sprinklings,11,3,3,6,3,2,5
sprint,6,6,3,9,6,3,9
sprint's,8,6,2,8,7,2,9
sprinted,8,7,0,7,7,0,7
sprinter,8,5,0,5,4,0,4
sprinter's,10,5,0,5,5,0,5
sprinters,9,4,1,5,4,0,4
sprinting,9,6,2,8,6,2,8
sprints,7,5,4,9,5,4,9
sprite,6,5,1,6,5,1,6
sprite's,8,5,0,5,6,0,6
sprites,7,5,1,6,5,0,5
spritz,6,4,3,7,4,3,7
spritz's,8,6,2,8,5,3,8
spritzed,8,7,0,7,7,0,7
spritzes,8,4,1,5,4,0,4
spritzing,9,6,1,7,5,1,6
sprocket,8,4,2,6,4,1,5
sprocket's,10,4,0,4,4,0,4
sprockets,9,4,1,5,4,1,5
sprout,6,4,3,7,4,3,7
sprout's,8,5,3,8,5,4,9
sprouted,8,5,2,7,5,2,7
sprouting,9,7,3,10,6,2,8
sprouts,7,4,6,10,4,6,10
spruce,6,2,3,5,2,3,5
spruce's,8,5,1,6,4,3,7
spruced,7,4,3,7,4,3,7
sprucer,7,4,3,7,4,3,7
spruces,7,3,4,7,3,3,6
sprucest,8,4,2,6,4,2,6
sprucing,8,6,3,9,5,3,8
sprung,6,6,4,10,6,4,10
spry,4,2,5,7,2,5,7
spryer,6,2,4,6,2,4,6
spryest,7,5,1,6,3,4,7
spryly,6,1,5,6,1,5,6
spryness,8,3,3,6,3,3,6
spryness's,10,4,3,7,4,3,7
spud,4,3,8,11,3,8,11
spud's,6,5,5,10,5,5,10
spuds,5,4,8,12,4,8,12
spume,5,3,4,7,3,4,7
spume's,7,4,4,8,4,4,8
spumed,6,3,5,8,3,5,8
spumes,6,3,5,8,3,5,8
spuming,7,5,3,8,5,3,8
spumone,7,5,3,8,3,3,6
spumone's,9,4,2,6,6,3,9
spumoni,7,2,2,4,2,2,4
spumoni's,9,4,2,6,3,2,5
spun,4,3,7,10,3,7,10
spunk,5,4,6,10,4,6,10
spunk's,7,4,6,10,4,8,12
spunkier,8,6,2,8,5,5,10
spunkiest,9,5,4,9,5,4,9
spunky,6,3,7,10,4,7,11
spur,4,2,9,11,2,9,11
spur's,6,4,8,12,4,8,12
spurious,8,5,3,8,5,2,7
spuriously,10,7,0,7,7,0,7
spuriousness,12,5,0,5,2,0,2
spuriousness's,14,6,0,6,2,0,2
spurn,5,3,4,7,3,4,7
spurned,7,5,3,8,5,3,8
spurning,8,5,2,7,5,3,8
spurns,6,3,7,10,2,9,11
spurred,7,4,7,11,5,7,12
spurring,8,5,5,10,5,6,11
spurs,5,3,9,12,3,9,12
spurt,5,3,7,10,3,7,10
spurt's,7,4,5,9,4,7,11
spurted,7,5,5,10,5,7,12
spurting,8,5,3,8,6,3,9
spurts,6,3,6,9,3,8,11
sputter,7,5,4,9,5,4,9
sputter's,9,6,4,10,6,2,8
sputtered,9,6,2,8,6,2,8
sputtering,10,8,2,10,8,2,10
sputters,8,5,4,9,5,2,7
sputum,6,2,4,6,2,4,6
sputum's,8,3,4,7,2,4,6
spy,3,3,8,11,3,8,11
spy's,5,4,7,11,4,7,11
spyglass,8,2,1,3,1,2,3
spyglass's,10,2,1,3,1,2,3
spyglasses,10,3,0,3,2,1,3
spying,6,5,4,9,5,4,9
spyware,7,4,1,5,3,4,7
spyware's,9,5,1,6,4,0,4
squab,5,5,2,7,5,2,7
squab's,7,6,3,9,6,2,8
squabble,8,3,2,5,3,1,4
squabble's,10,4,2,6,4,2,6
squabbled,9,4,1,5,4,1,5
squabbles,9,3,1,4,3,1,4
squabbling,10,5,2,7,7,2,9
squabs,6,5,3,8,5,4,9
squad,5,5,3,8,5,3,8
squad's,7,6,4,10,6,3,9
squadron,8,3,2,5,3,2,5
squadron's,10,5,1,6,4,1,5
squadrons,9,3,3,6,3,1,4
squads,6,5,4,9,5,5,10
squalid,7,3,1,4,3,1,4
squalider,9,4,0,4,4,0,4
squalidest,10,4,0,4,4,0,4
squall,6,5,2,7,3,2,5
squall's,8,6,2,8,4,2,6
squalled,8,4,2,6,4,1,5
squalling,9,5,2,7,5,2,7
squalls,7,3,3,6,3,3,6
squalor,7,3,2,5,3,2,5
squalor's,9,5,1,6,3,1,4
squander,8,4,1,5,6,3,9
squandered,10,5,0,5,4,0,4
squandering,11,3,0,3,4,1,5
squanders,9,4,2,6,4,2,6
square,6,3,2,5,3,2,5
square's,8,7,0,7,7,0,7
squared,7,6,0,6,6,0,6
squarely,8,5,2,7,5,1,6
squareness,10,4,0,4,4,0,4
squareness's,12,5,0,5,5,0,5
squarer,7,3,1,4,3,1,4
squares,7,4,2,6,4,1,5
squarest,8,4,1,5,4,1,5
squaring,8,6,2,8,6,1,7
squash,6,3,3,6,3,3,6
squash's,8,2,2,4,2,2,4
squashed,8,5,2,7,5,2,7
squashes,8,6,2,8,6,2,8
squashier,9,7,1,8,7,1,8
squashiest,10,6,1,7,6,1,7
squashing,9,6,2,8,6,2,8
squashy,7,4,2,6,4,3,7
squat,5,5,4,9,5,4,9
squat's,7,5,0,5,6,4,10
squats,6,5,5,10,3,4,7
squatted,8,4,3,7,4,2,6
squatter,8,4,4,8,7,2,9
squatter's,10,4,3,7,5,2,7
squatters,9,3,4,7,3,3,6
squattest,9,3,0,3,2,0,2
squatting,9,8,4,12,8,4,12
squaw,5,4,5,9,4,5,9
squaw's,7,5,5,10,5,5,10
squawk,6,4,3,7,3,3,6
squawk's,8,5,3,8,4,3,7
squawked,8,3,5,8,3,5,8
squawking,9,7,5,12,7,5,12
squawks,7,2,4,6,2,4,6
squaws,6,4,6,10,4,6,10
squeak,6,6,1,7,6,1,7
squeak's,8,7,1,8,7,1,8
squeaked,8,3,3,6,2,2,4
squeakier,9,5,1,6,3,1,4
squeakiest,10,4,0,4,3,0,3
squeaking,9,9,1,10,9,1,10
squeaks,7,6,2,8,6,2,8
squeaky,7,4,2,6,3,1,4
squeal,6,5,2,7,5,2,7
squeal's,8,6,2,8,6,2,8
squealed,8,4,2,6,3,1,4
squealer,8,4,1,5,4,0,4
squealer's,10,5,0,5,4,0,4
squealers,9,4,0,4,4,0,4
squealing,9,8,2,10,8,2,10
squeals,7,5,3,8,5,3,8
squeamish,9,4,0,4,3,1,4
squeamishly,11,4,0,4,3,0,3
squeamishness,13,3,0,3,2,0,2
squeamishness's,15,3,0,3,2,0,2
squeegee,8,2,1,3,2,0,2
squeegee's,10,2,0,2,2,0,2
squeegeed,9,2,0,2,2,0,2
squeegeeing,11,5,0,5,2,0,2
squeegees,9,2,0,2,2,0,2
squeeze,7,2,0,2,1,0,1
squeeze's,9,6,0,6,6,0,6
squeezed,8,2,2,4,2,1,3
squeezer,8,3,1,4,3,0,3
squeezer's,10,2,0,2,2,0,2
squeezers,9,5,1,6,5,1,6
squeezes,8,2,0,2,2,0,2
squeezing,9,2,1,3,2,1,3
squelch,7,2,3,5,4,3,7
squelch's,9,2,3,5,2,3,5
squelched,9,6,0,6,3,1,4
squelches,9,5,0,5,4,1,5
squelching,10,8,0,8,7,1,8
squid,5,2,6,8,2,6,8
squid's,7,3,6,9,3,6,9
squids,6,2,6,8,3,4,7
squiggle,8,4,2,6,4,3,7
squiggle's,10,5,2,7,6,1,7
squiggled,9,4,2,6,4,2,6
squiggles,9,4,2,6,4,3,7
squiggling,10,4,1,5,3,2,5
squiggly,8,5,2,7,3,2,5
squint,6,3,5,8,3,5,8
squint's,8,5,5,10,5,5,10
squinted,8,6,2,8,4,2,6
squinter,8,5,1,6,4,1,5
squintest,9,4,0,4,3,0,3
squinting,9,5,2,7,5,2,7
squints,7,4,5,9,4,5,9
squire,6,4,1,5,4,2,6
squire's,8,6,1,7,6,1,7
squired,7,5,1,6,5,2,7
squires,7,4,2,6,4,1,5
squiring,8,5,0,5,5,1,6
squirm,6,6,3,9,6,3,9
squirm's,8,7,2,9,7,2,9
squirmed,8,8,0,8,8,0,8
squirmier,9,4,0,4,4,0,4
squirmiest,10,5,0,5,5,0,5
squirming,9,8,1,9,5,2,7
squirms,7,6,3,9,6,3,9
squirmy,7,4,1,5,4,2,6
squirrel,8,4,0,4,3,0,3
squirrel's,10,3,0,3,3,0,3
squirreled,10,3,0,3,3,1,4
squirreling,11,5,0,5,3,1,4
squirrelled,11,2,1,3,3,0,3
squirrelling,12,5,0,5,3,0,3
squirrels,9,3,1,4,3,0,3
squirt,6,5,4,9,5,4,9
squirt's,8,6,3,9,6,3,9
squirted,8,7,1,8,7,1,8
squirting,9,7,2,9,6,1,7
squirts,7,5,4,9,5,4,9
squish,6,3,2,5,3,2,5
squish's,8,4,1,5,4,1,5
squished,8,4,2,6,4,2,6
squishes,8,5,3,8,5,3,8
squishier,9,3,1,4,3,1,4
squishiest,10,3,0,3,2,0,2
squishing,9,2,1,3,2,1,3
squishy,7,1,2,3,2,3,5
sriracha,8,3,1,4,3,2,5
stab,4,4,6,10,4,6,10
stab's,6,5,3,8,5,3,8
stabbed,7,6,2,8,6,2,8
stabbing,8,7,2,9,7,3,10
stabbing's,10,8,2,10,8,1,9
stabbings,9,7,4,11,7,1,8
stability,9,5,2,7,5,2,7
stability's,11,6,1,7,6,2,8
stabilization,13,2,0,2,4,0,4
stabilization's,15,8,0,8,4,0,4
stabilize,9,3,0,3,3,0,3
stabilized,10,4,0,4,5,0,5
stabilizer,10,5,1,6,4,1,5
stabilizer's,12,3,1,4,3,1,4
stabilizers,11,5,1,6,4,0,4
stabilizes,10,3,0,3,4,0,4
stabilizing,11,5,1,6,3,1,4
stable,6,5,2,7,5,2,7
stable's,8,7,2,9,7,2,9
stabled,7,7,0,7,7,0,7
stabler,7,7,2,9,7,2,9
stables,7,5,3,8,5,2,7
stablest,8,5,1,6,5,1,6
stabling,8,8,0,8,8,1,9
stabs,5,4,0,4,4,0,4
staccati,8,3,0,3,3,1,4
staccato,8,3,2,5,3,2,5
staccato's,10,4,2,6,4,1,5
staccatos,9,2,2,4,3,1,4
stack,5,5,2,7,4,4,8
stack's,7,5,3,8,5,4,9
stacked,7,6,3,9,6,4,10
stacking,8,7,3,10,7,5,12
stacks,6,5,2,7,4,5,9
stadia,6,4,2,6,4,2,6
stadium,7,3,4,7,3,4,7
stadium's,9,5,3,8,4,4,8
stadiums,8,3,4,7,4,3,7
staff,5,4,6,10,4,5,9
staff's,7,4,6,10,5,4,9
staffed,7,6,4,10,6,3,9
staffer,7,6,3,9,6,3,9
staffer's,9,7,1,8,7,0,7
staffers,8,6,1,7,6,0,6
staffing,8,7,4,11,7,4,11
staffing's,10,7,3,10,8,2,10
staffs,6,4,4,8,4,3,7
stag,4,4,7,11,4,7,11
stag's,6,5,4,9,5,4,9
stage,5,5,0,5,5,0,5
stage's,7,6,1,7,6,0,6
stagecoach,10,4,1,5,4,1,5
stagecoach's,12,4,0,4,4,0,4
stagecoaches,12,2,0,2,2,0,2
staged,6,6,1,7,6,1,7
stagehand,9,4,0,4,3,1,4
stagehand's,11,4,1,5,4,1,5
stagehands,10,3,2,5,3,1,4
stages,6,5,2,7,5,2,7
stagflation,11,5,0,5,4,1,5
stagflation's,13,3,0,3,4,1,5
stagger,7,6,4,10,6,4,10
stagger's,9,7,2,9,7,1,8
staggered,9,7,0,7,7,0,7
staggering,10,8,0,8,8,0,8
staggeringly,12,3,0,3,3,0,3
staggers,8,6,2,8,6,1,7
staging,7,5,1,6,5,1,6
staging's,9,6,2,8,4,1,5
stagings,8,5,3,8,6,2,8
stagnant,8,4,2,6,4,2,6
stagnate,8,3,1,4,3,0,3
stagnated,9,4,1,5,4,1,5
stagnates,9,3,0,3,3,0,3
stagnating,10,4,1,5,4,1,5
stagnation,10,3,1,4,3,1,4
stagnation's,12,4,1,5,4,1,5
stags,5,4,1,5,4,1,5
staid,5,5,2,7,3,7,10
staider,7,4,2,6,4,2,6
staidest,8,4,0,4,4,0,4
staidly,7,4,2,6,3,1,4
stain,5,5,3,8,4,3,7
stain's,7,5,3,8,5,5,10
stained,7,6,5,11,6,5,11
staining,8,3,0,3,3,1,4
stainless,9,3,0,3,3,0,3
stainless's,11,4,0,4,3,0,3
stains,6,4,3,7,5,4,9
stair,5,4,4,8,4,1,5
stair's,7,5,2,7,5,1,6
staircase,9,3,0,3,2,0,2
staircase's,11,3,0,3,2,0,2
staircases,10,3,0,3,2,0,2
stairs,6,4,5,9,4,5,9
stairway,8,4,1,5,3,1,4
stairway's,10,4,1,5,2,2,4
stairways,9,3,3,6,2,3,5
stairwell,9,4,0,4,3,0,3
stairwell's,11,4,0,4,3,0,3
stairwells,10,3,0,3,3,0,3
stake,5,5,1,6,5,1,6
stake's,7,6,2,8,6,1,7
staked,6,6,2,8,6,2,8
stakeout,8,4,3,7,3,1,4
stakeout's,10,3,0,3,4,0,4
stakeouts,9,4,2,6,3,2,5
stakes,6,5,3,8,5,3,8
staking,7,7,1,8,7,1,8
stalactite,10,4,0,4,5,0,5
stalactite's,12,3,0,3,3,0,3
stalactites,11,3,0,3,3,0,3
stalagmite,10,4,0,4,5,0,5
stalagmite's,12,3,0,3,3,0,3
stalagmites,11,3,0,3,3,0,3
stale,5,5,2,7,5,2,7
staled,6,6,3,9,6,3,9
stalemate,9,3,0,3,3,0,3
stalemate's,11,4,0,4,4,0,4
stalemated,10,3,0,3,4,0,4
stalemates,10,2,1,3,3,0,3
stalemating,11,5,0,5,3,0,3
staleness,9,3,0,3,3,0,3
staleness's,11,3,1,4,2,1,3
staler,6,5,1,6,5,1,6
stales,6,5,4,9,5,4,9
stalest,7,3,0,3,3,0,3
staling,7,7,2,9,7,2,9
stalk,5,5,3,8,4,4,8
stalk's,7,5,4,9,5,3,8
stalked,7,6,0,6,6,0,6
stalker,7,6,2,8,6,2,8
stalker's,9,7,0,7,7,2,9
stalkers,8,6,0,6,6,2,8
stalking,8,7,0,7,7,1,8
stalking's,10,8,1,9,8,3,11
stalkings,9,7,3,10,7,2,9
stalks,6,4,3,7,4,2,6
stall,5,4,7,11,4,4,8
stall's,7,5,4,9,5,3,8
stalled,7,6,0,6,6,0,6
stalling,8,7,0,7,7,1,8
stallion,8,6,1,7,5,2,7
stallion's,10,7,2,9,7,2,9
stallions,9,6,4,10,6,2,8
stalls,6,4,6,10,4,2,6
stalwart,8,3,3,6,3,3,6
stalwart's,10,5,2,7,4,1,5
stalwarts,9,3,4,7,3,1,4
stamen,6,5,2,7,5,2,7
stamen's,8,5,2,7,5,2,7
stamens,7,3,2,5,4,2,6
stamina,7,4,2,6,4,2,6
stamina's,9,3,2,5,3,2,5
stammer,7,5,5,10,5,5,10
stammer's,9,6,3,9,6,3,9
stammered,9,6,1,7,6,1,7
stammerer,9,5,1,6,4,0,4
stammerer's,11,5,1,6,4,0,4
stammerers,10,4,1,5,4,0,4
stammering,10,8,0,8,7,0,7
stammers,8,5,3,8,5,3,8
stamp,5,4,3,7,4,6,10
stamp's,7,5,5,10,5,6,11
stamped,7,5,6,11,5,6,11
stampede,8,3,2,5,3,1,4
stampede's,10,2,1,3,2,1,3
stampeded,9,3,1,4,3,1,4
stampedes,9,2,0,2,2,0,2
stampeding,10,5,1,6,7,0,7
stamping,8,6,5,11,6,6,12
stamps,6,3,7,10,4,6,10
stance,6,6,3,9,6,2,8
stance's,8,6,1,7,6,1,7
stances,7,5,3,8,5,2,7
stanch,6,6,2,8,6,1,7
stanched,8,5,3,8,5,2,7
stancher,8,4,4,8,4,3,7
stanches,8,7,2,9,7,1,8
stanchest,9,4,1,5,4,1,5
stanching,9,5,1,6,4,1,5
stanchion,9,3,1,4,3,1,4
stanchion's,11,4,1,5,3,1,4
stanchions,10,2,3,5,3,1,4
stand,5,3,8,11,5,3,8
stand's,7,5,3,8,5,5,10
standard,8,3,3,6,4,2,6
standard's,10,5,1,6,5,1,6
standardization,15,3,0,3,2,0,2
standardization's,17,2,0,2,2,0,2
standardize,11,4,0,4,4,0,4
standardized,12,3,0,3,3,0,3
standardizes,12,4,0,4,4,0,4
standardizing,13,3,0,3,3,0,3
standards,9,4,3,7,3,1,4
standby,7,3,5,8,4,4,8
standby's,9,4,3,7,5,2,7
standbys,8,3,4,7,2,5,7
standing,8,6,0,6,6,1,7
standing's,10,6,1,7,6,1,7
standings,9,4,3,7,4,1,5
standoff,8,5,2,7,4,2,6
standoff's,10,7,1,8,5,1,6
standoffish,11,2,0,2,2,0,2
standoffs,9,5,2,7,6,1,7
standout,8,5,2,7,3,2,5
standout's,10,6,1,7,4,1,5
standouts,9,5,2,7,4,1,5
standpoint,10,3,1,4,3,1,4
standpoint's,12,4,1,5,3,1,4
standpoints,11,3,2,5,3,1,4
stands,6,4,3,7,3,7,10
standstill,10,2,1,3,2,1,3
standstill's,12,2,0,2,2,0,2
standstills,11,2,1,3,2,0,2
stank,5,4,4,8,4,4,8
stanza,6,3,3,6,3,3,6
stanza's,8,4,2,6,3,2,5
stanzas,7,2,2,4,2,2,4
staph,5,4,3,7,4,6,10
staph's,7,5,5,10,5,6,11
staphylococci,13,2,0,2,2,0,2
staphylococcus,14,2,1,3,2,2,4
staphylococcus's,16,1,0,1,1,0,1
staple,6,3,4,7,3,4,7
staple's,8,6,3,9,6,3,9
stapled,7,6,1,7,6,1,7
stapler,7,6,3,9,6,3,9
stapler's,9,7,0,7,7,2,9
staplers,8,6,0,6,6,2,8
staples,7,6,2,8,6,1,7
stapling,8,8,1,9,8,2,10
star,4,3,4,7,3,4,7
star's,6,5,5,10,5,5,10
starboard,9,3,2,5,3,2,5
starboard's,11,4,1,5,3,1,4
starch,6,5,3,8,5,2,7
starch's,8,6,1,7,4,1,5
starched,8,5,2,7,6,1,7
starches,8,6,3,9,6,2,8
starchier,9,5,0,5,5,0,5
starchiest,10,4,0,4,4,0,4
starching,9,6,2,8,6,2,8
starchy,7,6,3,9,6,3,9
stardom,7,4,3,7,4,4,8
stardom's,9,5,2,7,4,3,7
stare,5,5,3,8,5,3,8
stare's,7,6,3,9,6,2,8
stared,6,5,5,10,5,5,10
stares,6,4,4,8,4,4,8
starfish,8,5,2,7,5,2,7
starfish's,10,6,1,7,6,1,7
starfishes,10,2,1,3,5,1,6
stargazer,9,5,0,5,4,0,4
stargazer's,11,4,0,4,3,0,3
stargazers,10,3,0,3,3,0,3
staring,7,7,3,10,7,3,10
stark,5,5,1,6,4,1,5
starker,7,5,1,6,5,1,6
starkest,8,4,2,6,4,2,6
starkly,7,5,4,9,5,4,9
starkness,9,6,1,7,6,1,7
starkness's,11,7,1,8,7,1,8
starless,8,4,1,5,4,1,5
starlet,7,5,1,6,5,1,6
starlet's,9,6,0,6,6,0,6
starlets,8,5,1,6,5,0,5
starlight,9,7,1,8,7,1,8
starlight's,11,8,1,9,3,2,5
starling,8,7,2,9,7,3,10
starling's,10,8,1,9,8,3,11
starlings,9,7,3,10,7,2,9
starlit,7,3,1,4,3,1,4
starred,7,6,1,7,6,1,7
starrier,8,4,1,5,3,0,3
starriest,9,4,2,6,5,0,5
starring,8,7,1,8,7,2,9
starry,6,4,3,7,3,5,8
stars,5,4,2,6,4,2,6
start,5,3,1,4,3,1,4
start's,7,4,1,5,4,1,5
started,7,5,0,5,5,0,5
starter,7,5,1,6,5,1,6
starter's,9,4,1,5,4,1,5
starters,8,3,1,4,3,1,4
starting,8,5,0,5,6,1,7
startle,7,5,3,8,6,0,6
startled,8,5,5,10,4,2,6
startles,8,5,5,10,3,1,4
startling,9,7,3,10,8,2,10
startlingly,11,4,1,5,3,1,4
starts,6,3,2,5,3,2,5
startup,7,3,4,7,3,3,6
startup's,9,4,3,7,3,3,6
startups,8,3,4,7,3,4,7
starvation,10,5,1,6,4,1,5
starvation's,12,4,1,5,4,1,5
starve,6,4,3,7,4,4,8
starved,7,6,1,7,6,1,7
starves,7,4,4,8,4,3,7
starving,8,7,1,8,7,2,9
starvings,9,6,5,11,6,3,9
stash,5,4,2,6,4,2,6
stash's,7,5,3,8,5,3,8
stashed,7,6,2,8,6,2,8
stashes,7,5,2,7,5,2,7
stashing,8,7,2,9,7,3,10
state,5,4,0,4,4,0,4
state's,7,5,1,6,5,0,5
stated,6,5,1,6,5,1,6
statehood,9,6,1,7,6,1,7
statehood's,11,7,0,7,7,0,7
statehouse,10,3,0,3,3,0,3
statehouse's,12,4,0,4,3,0,3
statehouses,11,3,0,3,3,0,3
stateless,9,4,1,5,4,1,5
statelier,9,6,2,8,7,1,8
stateliest,10,4,0,4,3,0,3
stateliness,11,6,1,7,7,0,7
stateliness's,13,7,1,8,8,0,8
stately,7,4,1,5,3,1,4
statement,9,3,0,3,3,0,3
statement's,11,2,0,2,2,0,2
statements,10,2,1,3,2,1,3
stater,6,4,4,8,5,2,7
stateroom,9,5,2,7,5,2,7
stateroom's,11,6,1,7,6,1,7
staterooms,10,3,0,3,4,0,4
states,6,4,2,6,4,2,6
stateside,9,2,1,3,2,0,2
statesman,9,5,1,6,3,0,3
statesman's,11,3,1,4,2,0,2
statesmanlike,13,2,0,2,2,0,2
statesmanship,13,4,0,4,2,0,2
statesmanship's,15,4,0,4,2,0,2
statesmen,9,3,1,4,3,0,3
statewide,9,4,0,4,4,0,4
static,6,4,4,8,3,4,7
